id|cocktail_id|ingredient_id|portion|created_at|updated_at
856|160|4|1 shot|2022-12-10 17:54:39.351026|2022-12-10 17:54:39.351026
857|160|30|Top|2022-12-10 17:54:39.356763|2022-12-10 17:54:39.356763
858|160|200|1/2 shot|2022-12-10 17:54:39.465928|2022-12-10 17:54:39.465928
859|160|47|Top|2022-12-10 17:54:39.471548|2022-12-10 17:54:39.471548
860|161|4|2 oz|2022-12-10 17:54:39.477294|2022-12-10 17:54:39.477294
861|161|34|1/2 oz|2022-12-10 17:54:39.482807|2022-12-10 17:54:39.482807
862|162|142|Top up with|2022-12-10 17:54:39.48859|2022-12-10 17:54:39.48859
863|162|15|1 shot|2022-12-10 17:54:39.493949|2022-12-10 17:54:39.493949
864|162|5|2 shots|2022-12-10 17:54:39.500247|2022-12-10 17:54:39.500247
865|163|43|1 1/2 oz dry|2022-12-10 17:54:39.507675|2022-12-10 17:54:39.507675
866|163|11|1 dash|2022-12-10 17:54:39.517931|2022-12-10 17:54:39.517931
867|163|5|3/4 oz|2022-12-10 17:54:39.525561|2022-12-10 17:54:39.525561
868|164|7|1 1/2 oz|2022-12-10 17:54:39.533138|2022-12-10 17:54:39.533138
869|164|15|1 oz|2022-12-10 17:54:39.540018|2022-12-10 17:54:39.540018
870|164|11|2 dashes|2022-12-10 17:54:39.546515|2022-12-10 17:54:39.546515
871|164|5|1 oz|2022-12-10 17:54:39.552464|2022-12-10 17:54:39.552464
872|187|158|1 oz Green Ginger|2022-12-10 17:54:39.559388|2022-12-10 17:54:39.559388
873|187|7|1 1/2 oz|2022-12-10 17:54:39.567712|2022-12-10 17:54:39.567712
874|166|7|1 1/2 oz|2022-12-10 17:54:39.573405|2022-12-10 17:54:39.573405
875|166|24|2 dashes|2022-12-10 17:54:39.578899|2022-12-10 17:54:39.578899
876|166|15|1/2 oz|2022-12-10 17:54:39.584302|2022-12-10 17:54:39.584302
877|166|5|1/2 oz|2022-12-10 17:54:39.589662|2022-12-10 17:54:39.589662
878|167|45|1 1/2 oz|2022-12-10 17:54:39.595312|2022-12-10 17:54:39.595312
879|167|128|1 twist of|2022-12-10 17:54:39.600652|2022-12-10 17:54:39.600652
880|167|5|1 oz|2022-12-10 17:54:39.609294|2022-12-10 17:54:39.609294
881|168|7|1 1/2 oz|2022-12-10 17:54:39.615031|2022-12-10 17:54:39.615031
882|168|128|1 twist of|2022-12-10 17:54:39.620882|2022-12-10 17:54:39.620882
883|168|159|1 1/4 tsp|2022-12-10 17:54:39.626563|2022-12-10 17:54:39.626563
884|168|5|1 1/2 oz|2022-12-10 17:54:39.632043|2022-12-10 17:54:39.632043
885|169|182|1 oz|2022-12-10 17:54:39.63793|2022-12-10 17:54:39.63793
886|169|174|1|2022-12-10 17:54:39.643565|2022-12-10 17:54:39.643565
887|169|201|1 1/4 oz|2022-12-10 17:54:39.750749|2022-12-10 17:54:39.750749
888|169|5|1 oz|2022-12-10 17:54:39.757573|2022-12-10 17:54:39.757573
889|170|158|1/2 oz Muscatel|2022-12-10 17:54:39.763117|2022-12-10 17:54:39.763117
890|170|45|1/2 oz|2022-12-10 17:54:39.768442|2022-12-10 17:54:39.768442
891|170|5|1 oz|2022-12-10 17:54:39.773862|2022-12-10 17:54:39.773862
892|171|7|1 oz|2022-12-10 17:54:39.779232|2022-12-10 17:54:39.779232
893|171|24|1 dash|2022-12-10 17:54:39.784442|2022-12-10 17:54:39.784442
894|171|49|1/4 tsp|2022-12-10 17:54:39.789618|2022-12-10 17:54:39.789618
895|171|5|1 oz|2022-12-10 17:54:39.797987|2022-12-10 17:54:39.797987
896|172|172|1|2022-12-10 17:54:39.804635|2022-12-10 17:54:39.804635
897|172|7|1 1/2 oz|2022-12-10 17:54:39.80991|2022-12-10 17:54:39.80991
898|172|11|2 dashes|2022-12-10 17:54:39.815217|2022-12-10 17:54:39.815217
899|172|5|3/4 oz|2022-12-10 17:54:39.820625|2022-12-10 17:54:39.820625
900|173|139|2 or 3|2022-12-10 17:54:39.825974|2022-12-10 17:54:39.825974
901|173|20|2 1/2 oz Blended|2022-12-10 17:54:39.831302|2022-12-10 17:54:39.831302
902|173|174|1 twist of|2022-12-10 17:54:39.838026|2022-12-10 17:54:39.838026
903|173|5|3/4 oz|2022-12-10 17:54:39.845512|2022-12-10 17:54:39.845512
904|173|153|dash|2022-12-10 17:54:39.85117|2022-12-10 17:54:39.85117
905|173|141|1|2022-12-10 17:54:39.857029|2022-12-10 17:54:39.857029
906|174|31|2 oz|2022-12-10 17:54:39.862754|2022-12-10 17:54:39.862754
907|174|5|1 oz|2022-12-10 17:54:39.868634|2022-12-10 17:54:39.868634
908|174|163|1/2 oz|2022-12-10 17:54:39.874294|2022-12-10 17:54:39.874294
909|175|3|1 1/2 oz|2022-12-10 17:54:39.880069|2022-12-10 17:54:39.880069
910|175|12|1/2 oz|2022-12-10 17:54:39.888454|2022-12-10 17:54:39.888454
911|175|5|1/2 oz|2022-12-10 17:54:39.89473|2022-12-10 17:54:39.89473
912|176|166|""|2022-12-10 17:54:39.90059|2022-12-10 17:54:39.90059
913|176|103|2 oz|2022-12-10 17:54:39.906311|2022-12-10 17:54:39.906311
914|176|78|2 oz|2022-12-10 17:54:39.912244|2022-12-10 17:54:39.912244
915|176|6|2 oz|2022-12-10 17:54:39.917927|2022-12-10 17:54:39.917927
916|177|188|""|2022-12-10 17:54:39.924312|2022-12-10 17:54:39.924312
917|177|21|1 oz|2022-12-10 17:54:39.931865|2022-12-10 17:54:39.931865
918|177|9|1/2 oz|2022-12-10 17:54:39.937381|2022-12-10 17:54:39.937381
919|177|48|1 oz|2022-12-10 17:54:39.942811|2022-12-10 17:54:39.942811
920|177|51|1 oz|2022-12-10 17:54:39.94851|2022-12-10 17:54:39.94851
921|177|6|1/2 oz|2022-12-10 17:54:39.953929|2022-12-10 17:54:39.953929
922|178|139|cubes|2022-12-10 17:54:39.959546|2022-12-10 17:54:39.959546
923|178|7|1/2 shot|2022-12-10 17:54:39.965117|2022-12-10 17:54:39.965117
924|178|24|3 drops|2022-12-10 17:54:39.971215|2022-12-10 17:54:39.971215
925|178|202|1 Fresh|2022-12-10 17:54:40.091988|2022-12-10 17:54:40.091988
926|178|148|1 shot|2022-12-10 17:54:40.097936|2022-12-10 17:54:40.097936
927|179|7|2 1/2 oz|2022-12-10 17:54:40.103664|2022-12-10 17:54:40.103664
928|179|128|1 twist of|2022-12-10 17:54:40.109412|2022-12-10 17:54:40.109412
929|179|15|1 1/2 tsp|2022-12-10 17:54:40.115183|2022-12-10 17:54:40.115183
930|180|7|1 1/2 oz|2022-12-10 17:54:40.120908|2022-12-10 17:54:40.120908
931|180|16|3/4 oz|2022-12-10 17:54:40.12632|2022-12-10 17:54:40.12632
932|181|7|1 cup|2022-12-10 17:54:40.132652|2022-12-10 17:54:40.132652
933|181|203|3 drops|2022-12-10 17:54:40.23953|2022-12-10 17:54:40.23953
934|181|204|1 1/4 cup|2022-12-10 17:54:40.34449|2022-12-10 17:54:40.34449
935|181|205|1 can sweetened|2022-12-10 17:54:40.455202|2022-12-10 17:54:40.455202
936|181|52|1 tblsp|2022-12-10 17:54:40.465423|2022-12-10 17:54:40.465423
937|182|7|2 oz|2022-12-10 17:54:40.471269|2022-12-10 17:54:40.471269
938|182|206|1/2 oz|2022-12-10 17:54:40.585345|2022-12-10 17:54:40.585345
939|182|128|1 twist of|2022-12-10 17:54:40.591407|2022-12-10 17:54:40.591407
940|182|15|1/2 oz|2022-12-10 17:54:40.597003|2022-12-10 17:54:40.597003
941|183|7|1 1/2 oz|2022-12-10 17:54:40.602523|2022-12-10 17:54:40.602523
942|183|206|1/2 oz|2022-12-10 17:54:40.608258|2022-12-10 17:54:40.608258
943|183|128|1 twist of|2022-12-10 17:54:40.613945|2022-12-10 17:54:40.613945
944|184|131|1|2022-12-10 17:54:40.619937|2022-12-10 17:54:40.619937
945|184|12|4 dashes|2022-12-10 17:54:40.625549|2022-12-10 17:54:40.625549
946|184|73|1 slice|2022-12-10 17:54:40.632227|2022-12-10 17:54:40.632227
947|184|7|2 oz|2022-12-10 17:54:40.639782|2022-12-10 17:54:40.639782
948|184|207|4 dashes|2022-12-10 17:54:40.7469|2022-12-10 17:54:40.7469
949|185|56|Juice of 1/2|2022-12-10 17:54:40.7528|2022-12-10 17:54:40.7528
950|185|83|1/2 slice|2022-12-10 17:54:40.758211|2022-12-10 17:54:40.758211
951|185|134|1|2022-12-10 17:54:40.763733|2022-12-10 17:54:40.763733
952|185|7|1 1/2 oz|2022-12-10 17:54:40.769048|2022-12-10 17:54:40.769048
953|185|138|1/2 tsp|2022-12-10 17:54:40.774533|2022-12-10 17:54:40.774533
954|186|158|1 oz Green Ginger|2022-12-10 17:54:40.780365|2022-12-10 17:54:40.780365
955|186|7|1 1/2 oz|2022-12-10 17:54:40.785699|2022-12-10 17:54:40.785699
956|186|103|1 oz|2022-12-10 17:54:40.792156|2022-12-10 17:54:40.792156
957|189|9|1 oz|2022-12-10 17:54:40.801685|2022-12-10 17:54:40.801685
958|189|48|1/2 tsp|2022-12-10 17:54:40.80765|2022-12-10 17:54:40.80765
959|189|8|1 oz|2022-12-10 17:54:40.813898|2022-12-10 17:54:40.813898
960|190|97|4 L|2022-12-10 17:54:40.820003|2022-12-10 17:54:40.820003
961|190|22|1 fifth|2022-12-10 17:54:40.825978|2022-12-10 17:54:40.825978
962|190|18|4 fifth|2022-12-10 17:54:40.832291|2022-12-10 17:54:40.832291
963|190|103|1/2 gal|2022-12-10 17:54:40.840522|2022-12-10 17:54:40.840522
964|190|8|1 qt|2022-12-10 17:54:40.846422|2022-12-10 17:54:40.846422
965|191|103|1 oz|2022-12-10 17:54:40.853225|2022-12-10 17:54:40.853225
966|191|8|1 oz|2022-12-10 17:54:40.859006|2022-12-10 17:54:40.859006
967|191|105|1 oz|2022-12-10 17:54:40.864936|2022-12-10 17:54:40.864936
968|192|103|1 tblsp|2022-12-10 17:54:40.870888|2022-12-10 17:54:40.870888
969|192|8|1 1/2 oz|2022-12-10 17:54:40.876999|2022-12-10 17:54:40.876999
970|192|11|2 dashes|2022-12-10 17:54:40.885248|2022-12-10 17:54:40.885248
971|194|9|1 dash|2022-12-10 17:54:40.891427|2022-12-10 17:54:40.891427
972|194|13|1 1/2 oz|2022-12-10 17:54:40.897007|2022-12-10 17:54:40.897007
973|194|47|1 tblsp|2022-12-10 17:54:40.903064|2022-12-10 17:54:40.903064
974|195|139|Add 1/2 cup|2022-12-10 17:54:40.909056|2022-12-10 17:54:40.909056
975|195|95|1/2 cup|2022-12-10 17:54:40.91493|2022-12-10 17:54:40.91493
976|195|16|3 shots|2022-12-10 17:54:40.920641|2022-12-10 17:54:40.920641
977|195|9|1/2 jigger|2022-12-10 17:54:40.929336|2022-12-10 17:54:40.929336
978|196|56|2 wedges|2022-12-10 17:54:40.935688|2022-12-10 17:54:40.935688
979|196|180|2 oz|2022-12-10 17:54:40.941256|2022-12-10 17:54:40.941256
980|196|9|1/2 oz|2022-12-10 17:54:40.946691|2022-12-10 17:54:40.946691
981|196|10|2 oz|2022-12-10 17:54:40.952426|2022-12-10 17:54:40.952426
982|197|50|1/2 oz|2022-12-10 17:54:40.957852|2022-12-10 17:54:40.957852
983|197|12|""|2022-12-10 17:54:40.96349|2022-12-10 17:54:40.96349
984|197|68|""|2022-12-10 17:54:40.970408|2022-12-10 17:54:40.970408
985|197|9|1/2 oz|2022-12-10 17:54:40.976894|2022-12-10 17:54:40.976894
986|198|12|2 oz|2022-12-10 17:54:40.982735|2022-12-10 17:54:40.982735
987|198|9|1/2 oz|2022-12-10 17:54:40.988405|2022-12-10 17:54:40.988405
988|198|48|1 tblsp|2022-12-10 17:54:40.994243|2022-12-10 17:54:40.994243
989|199|208|1 part|2022-12-10 17:54:41.103232|2022-12-10 17:54:41.103232
990|199|65|2 parts|2022-12-10 17:54:41.108807|2022-12-10 17:54:41.108807
991|199|9|2 parts|2022-12-10 17:54:41.114404|2022-12-10 17:54:41.114404
992|199|103|2 parts|2022-12-10 17:54:41.122366|2022-12-10 17:54:41.122366
993|200|22|1 oz|2022-12-10 17:54:41.128234|2022-12-10 17:54:41.128234
994|200|30|1 oz|2022-12-10 17:54:41.13366|2022-12-10 17:54:41.13366
995|200|9|1 oz|2022-12-10 17:54:41.139357|2022-12-10 17:54:41.139357
996|201|188|""|2022-12-10 17:54:41.145306|2022-12-10 17:54:41.145306
997|201|21|1 1/2 oz|2022-12-10 17:54:41.153021|2022-12-10 17:54:41.153021
998|201|30|1 oz|2022-12-10 17:54:41.15865|2022-12-10 17:54:41.15865
999|201|9|1/2 oz|2022-12-10 17:54:41.164535|2022-12-10 17:54:41.164535
1000|202|22|1 oz|2022-12-10 17:54:41.170383|2022-12-10 17:54:41.170383
1001|202|9|1 oz|2022-12-10 17:54:41.175869|2022-12-10 17:54:41.175869
1002|202|103|1 oz|2022-12-10 17:54:41.181543|2022-12-10 17:54:41.181543
1003|203|22|1/2 oz|2022-12-10 17:54:41.187232|2022-12-10 17:54:41.187232
1004|203|16|1/2 oz|2022-12-10 17:54:41.195159|2022-12-10 17:54:41.195159
1005|203|9|1/2 oz|2022-12-10 17:54:41.202251|2022-12-10 17:54:41.202251
1006|203|137|1 oz|2022-12-10 17:54:41.208405|2022-12-10 17:54:41.208405
1007|203|35|1/2 oz white|2022-12-10 17:54:41.214203|2022-12-10 17:54:41.214203
1008|204|83|Juice of 1/4|2022-12-10 17:54:41.220089|2022-12-10 17:54:41.220089
1009|204|12|1 oz|2022-12-10 17:54:41.225861|2022-12-10 17:54:41.225861
1010|204|9|1/2 oz|2022-12-10 17:54:41.231829|2022-12-10 17:54:41.231829
1011|205|3|3/4 oz|2022-12-10 17:54:41.237852|2022-12-10 17:54:41.237852
1012|205|9|3/4 oz|2022-12-10 17:54:41.246669|2022-12-10 17:54:41.246669
1013|205|47|1 tblsp|2022-12-10 17:54:41.252597|2022-12-10 17:54:41.252597
1014|206|3|4cl|2022-12-10 17:54:41.25868|2022-12-10 17:54:41.25868
1015|206|9|3cl|2022-12-10 17:54:41.264427|2022-12-10 17:54:41.264427
1016|206|48|2cl|2022-12-10 17:54:41.270258|2022-12-10 17:54:41.270258
1017|207|65|1.5 cl|2022-12-10 17:54:41.2762|2022-12-10 17:54:41.2762
1018|207|167|3 cl|2022-12-10 17:54:41.282283|2022-12-10 17:54:41.282283
1019|207|30|1.5 cl|2022-12-10 17:54:41.291033|2022-12-10 17:54:41.291033
1020|207|9|1.5 cl|2022-12-10 17:54:41.296849|2022-12-10 17:54:41.296849
1021|208|139|cubes|2022-12-10 17:54:41.302944|2022-12-10 17:54:41.302944
1022|208|16|1 shot|2022-12-10 17:54:41.309028|2022-12-10 17:54:41.309028
1023|208|180|""|2022-12-10 17:54:41.31481|2022-12-10 17:54:41.31481
1024|208|10|1 shot|2022-12-10 17:54:41.320425|2022-12-10 17:54:41.320425
